Salt Lake City,1232696,20,23,24,24,24,24,28,29,29,30,31,31,35,37,39,39,43,44,45,49,51,51,52,53,55,55,61,62,64,64,67,67,67,69,70,70,71,74,74,,
San Antonio-New Braunfels,2550960,11,11,11,13,14,14,21,25,27,29,32,37,40,40,45,47,47,48,49,49,50,54,54,54,54,54,55,55,60,60,60,60,60,60,61,66,67,67,69,69,69
San Diego-Chula Vista-Carlsbad,3338330,3,3,6,7,7,7,9,15,16,17,18,19,19,31,36,40,44,45,45,47,53,60,63,70,71,71,72,96,100,102,111,111,111,113,120,120,124,134,139,139,144
San Francisco-Oakland-Berkeley,4731803,1,1,2,2,2,3,4,9,12,14,17,20,23,30,31,34,41,44,46,49,61,64,65,73,76,79,80,80,98,110,117,118,120,122,123,135,140,146,152,156,153
San Jose-Sunnyvale-Santa Clara,1990660,9,11,17,18,20,21,26,26,29,31,33,37,37,41,41,41,45,48,48,49,52,53,62,62,67,71,75,75,75,85,85,96,97,100,101,102,105,108,109,113,115
Seattle-Tacoma-Bellevue,3979845,0,0,0,1,1,6,7,10,11,13,16,18,18,22,23,30,36,38,39,47,52,63,68,76,85,86,99,104,119,131,137,164,170,173,189,196,223,235,253,266,292
Springfield,697382,0,0,0,0,0,0,0,0,0,2,3,6,6,6,16,24,29,41,49,49,54,75,86,86,86,120,133,133,133,182,182,192,213,244,244,283,283,283,283,367,367
St. Louis,2803228,0,1,1,1,2,2,3,4,4,4,7,7,8,8,11,11,18,26,29,40,57,66,71,87,88,92,112,119,140,158,170,174,177,203,219,231,253,271,271,292,319
Syracuse,648593,22,22,24,26,28,28,29,30,32,32,32,34,34,38,38,42,42,42,46,46,50,50,74,78,78,78,89,92,94,100,101,101,101,114,114,114,114,128,128,128,128
Tampa-St. Petersburg-Clearwater,3194831,14,14,15,15,15,19,22,23,30,34,34,36,37,37,40,41,41,41,44,45,50,52,52,52,55,63,67,72,75,78,81,84,89,96,106,110,110,111,113,117,121
Toledo,641816,3,4,7,8,12,16,18,18,18,24,24,25,29,33,33,34,40,42,45,49,57,70,73,75,76,79,85,134,137,143,143,143,145,161,180,186,192,195,196,198,215
Tucson,1047279,4,4,4,4,11,11,11,12,13,13,16,16,16,16,29,29,29,29,29,29,56,56,58,65,68,70,74,76,76,76,76,80,80,81,81,81,81,105,116,118,131
Tulsa,998626,7,10,13,14,14,15,25,28,28,32,32,34,34,38,43,43,43,43,46,46,53,54,56,59,59,60,61,65,66,67,68,69,69,69,71,72,74,75,75,75,75
Virginia Beach-Norfolk-Newport News,1768901,7,7,7,7,7,7,7,7,7,7,7,9,12,22,22,22,25,25,48,48,51,54,54,55,60,64,66,73,77,81,81,86,88,95,96,96,96,97,101,102,104
Washington-Arlington-Alexandria,6280487,0,0,0,0,1,2,2,5,5,6,6,8,8,11,16,23,24,25,38,44,54,63,79,82,106,125,156,179,198,215,249,263,306,335,390,416,452,482,593,657,712
Worcester,947404,0,0,2,3,3,5,5,5,7,9,13,14,18,18,19,24,30,30,30,42,50,50,50,75,75,86,94,116,116,135,140,137,136,186,186,218,232,256,267,280,294
