Des Moines-West Des Moines,699292,25,25,28,32,34,37,39,40,42,44,49,54,64,66,72,75,76,81,86,90,100,103,105,108,112,115,122,125,140,142,142,149,152,155,163,166,168,,,,
Detroit-Warren-Dearborn,4319629,0,0,0,0,0,0,0,0,0,1,1,1,3,8,14,20,39,53,78,96,112,160,230,298,373,426,476,543,636,736,831,926,1101,1190,1266,1365,1499,1631,1688,1889,1948
Durham-Chapel Hill,644367,32,39,39,42,46,50,55,56,57,58,64,68,78,81,83,85,85,89,89,89,102,104,106,106,106,110,112,117,117,117,117,118,121,123,122,124,124,,,,
Grand Rapids-Kentwood,1077370,62,63,67,67,67,65,69,72,75,81,82,83,84,87,90,92,95,97,97,99,105,111,115,118,122,124,,,,,,,,,,,,,,,
Harrisburg-Carlisle,577941,43,47,47,55,56,65,69,70,70,70,72,75,78,83,88,88,92,93,95,96,101,109,110,110,110,114,120,122,126,126,,,,,,,,,,,
Hartford-East Hartford-Middletown,1204877,0,0,3,4,5,5,6,6,7,7,8,15,20,26,30,40,45,51,68,68,102,119,134,151,169,192,263,295,322,350,359,441,479,527,559,608,650,680,716,748,782
Houston-The Woodlands-Sugar Land,7066141,3,3,4,7,9,11,12,19,23,30,33,35,47,51,63,67,70,73,81,93,100,107,112,117,122,126,128,134,137,138,139,140,161,175,180,194,202,208,218,223,231
Indianapolis-Carmel-Anderson,2074537,2,3,3,4,4,9,10,11,16,18,19,20,26,35,39,53,61,66,66,87,106,138,178,197,207,210,235,263,284,313,329,335,336,374,389,417,438,465,477,490,523
Kansas City,2396985,7,8,10,11,20,20,20,21,32,37,39,40,51,57,62,74,78,85,90,94,101,109,115,119,120,124,126,127,131,133,136,137,138,139,140,151,155,155,155,158,164
Las Vegas-Henderson-Paradise,2266715,4,4,6,6,10,10,14,14,23,28,34,39,41,41,41,54,65,71,75,75,100,101,106,115,115,124,133,137,137,141,150,163,168,174,174,174,186,196,202,206,215
Los Angeles-Long Beach-Anaheim,13214799,1,1,1,1,1,2,2,2,5,7,11,14,22,29,30,36,48,61,74,91,102,107,146,161,184,215,240,259,262,288,341,379,427,482,525,608,632,652,696,766,833
Louisville/Jefferson County,1265108,9,15,17,24,24,33,35,39,40,42,42,58,64,65,76,82,84,84,91,94,103,106,108,114,116,118,121,131,134,138,139,141,148,167,173,175,177,180,180,186,192
Memphis,1346045,55,56,57,57,57,57,60,65,69,69,75,77,82,83,86,87,87,89,92,94,101,101,106,106,108,109,110,115,116,117,121,121,123,132,134,138,139,139,,,
Miami-Fort Lauderdale-Pompano Beach,6166488,0,1,1,1,1,3,3,6,6,6,6,9,17,19,21,33,33,64,76,97,120,132,139,176,201,222,247,254,278,296,343,396,417,427,443,467,490,512,571,604,612
Milwaukee-Waukesha,1575179,3,4,4,5,8,11,12,13,13,18,19,23,34,34,52,53,64,71,82,95,103,107,113,122,127,137,143,145,148,155,164,168,177,181,184,189,195,203,206,213,219
Minneapolis-St. Paul-Bloomington,3640043,7,7,7,8,8,14,18,22,25,28,37,40,45,50,50,58,64,64,82,91,100,106,123,141,156,176,195,221,234,245,263,285,309,331,355,362,388,416,437,460,481
Nashville-Davidson-Murfreesboro-Franklin,1934317,60,63,64,65,67,69,70,70,73,73,79,81,83,86,91,94,95,96,96,97,100,106,105,105,105,105,107,115,122,125,127,127,130,130,132,132,136,136,147,151,152
New Haven-Milford,854757,0,0,0,2,2,6,6,6,6,12,15,17,18,29,36,41,60,60,78,98,107,119,135,151,195,214,229,241,257,301,322,345,372,396,416,429,456,478,493,512,533
New Orleans-Metairie,1270530,0,0,0,0,0,0,1,2,3,4,6,10,13,19,19,26,34,50,65,94,110,118,145,188,216,241,286,315,345,368,415,453,483,504,522,540,571,645,701,733,764
New York-Newark-Jersey City,25924293,0,0,0,0,0,0,0,0,0,0,1,1,2,3,7,14,26,40,67,96,151,210,262,363,482,633,860,1132,1505,1927,2327,2716,3625,4489,5306,6227,7138,8229,9682,10815,11995
North Port-Sarasota-Bradenton,836995,25,25,29,30,35,37,51,54,54,61,64,65,71,74,74,74,74,85,91,97,101,106,106,106,109,113,119,126,131,131,131,131,132,135,137,139,139,139,145,149,155
Oklahoma City,1408950,68,71,71,71,76,81,82,83,84,85,85,86,86,90,90,92,92,92,95,98,101,102,103,103,104,106,106,108,109,110,110,,,,,,,,,,
Philadelphia-Camden-Wilmington,6102434,0,0,0,0,0,0,1,2,2,6,7,9,18,24,27,30,48,63,74,98,108,132,185,236,247,299,366,418,444,495,575,671,741,828,941,995,1126,1180,1250,1271,1325
Phoenix-Mesa-Chandser,4948203,12,12,28,31,31,35,37,39,39,47,47,52,54,60,64,69,76,82,82,90,105,123,129,130,131,131,131,151,156,160,160,160,160,190,201,219,257,264,266,269,279
Pittsburgh,2317600,4,4,5,7,7,7,12,13,13,18,26,28,40,45,46,48,54,61,75,82,103,110,119,143,155,154,155,152,152,158,180,190,198,205,210,210,210,224,231,241,244
Portland-Vancouver-Hillsboro,2492412,63,63,66,66,70,73,75,77,78,83,86,87,88,90,90,90,95,96,99,99,101,101,102,103,105,108,108,108,108,108,108,112,112,113,113,114,114,114,114,116,116
Poughkeepsie-Newburgh-Middletown,679158,0,0,0,0,0,1,1,2,2,2,6,7,7,8,23,24,35,45,61,85,102,117,125,125,143,157,184,195,196,223,223,237,239,239,259,272,303,309,309,309,335
Providence-Warwick,1624578,11,11,19,26,26,26,42,46,46,46,59,59,66,78,90,90,99,99,96,96,130,130,137,155,165,172,182,187,198,205,210,223,232,252,260,266,274,278,288,297,303
Richmond,1291900,2,2,2,2,2,2,2,2,2,2,42,42,42,52,57,72,72,72,82,82,116,121,136,140,140,140,150,155,160,169,172,175,175,178,183,185,187,187,187,188,193
Riverside-San Bernardino-Ontario,4650631,11,11,12,17,19,20,22,28,32,38,44,49,53,63,66,66,72,81,81,93,116,126,132,145,152,160,177,192,192,200,223,226,232,242,250,253,258,278,285,290,300
Rochester,1069644,11,15,20,27,33,36,42,42,42,42,53,59,59,66,66,66,72,75,86,86,102,118,118,128,133,133,138,140,150,150,150,160,160,169,169,175,179,179,179,195,195
San Diego-Chula Vista-Carlsbad,3338330,16,17,18,19,19,31,36,40,44,45,45,47,53,60,63,70,71,71,72,96,100,102,111,111,111,113,120,120,124,134,139,139,144,158,158,165,169,175,175,190,190
San Francisco-Oakland-Berkeley,4731803,14,17,20,23,30,31,34,41,44,46,49,61,64,65,73,76,79,80,80,98,110,117,118,120,122,123,135,140,146,152,156,153,163,165,173,182,184,184,184,195,196
San Jose-Sunnyvale-Santa Clara,1990660,41,41,41,45,48,48,49,52,53,62,62,67,71,75,75,75,85,85,96,97,100,101,102,105,108,109,113,115,116,117,119,123,128,129,130,130,131,131,132,132,136
Seattle-Tacoma-Bellevue,3979845,10,11,13,16,18,18,22,23,30,36,38,39,47,52,63,68,76,85,86,99,104,119,131,137,164,170,173,189,196,223,235,253,266,292,305,323,339,360,371,381,385
Springfield,697382,0,0,0,0,2,3,6,6,6,16,24,29,41,49,49,54,75,86,86,86,120,133,133,133,182,182,192,213,244,244,283,283,283,283,367,367,396,406,419,440,450
St. Louis,2803228,3,4,4,4,7,7,8,8,11,11,18,26,29,40,57,66,71,87,88,92,112,119,140,158,170,174,177,203,219,231,253,271,271,292,319,331,347,360,378,386,391
Syracuse,648593,32,32,34,34,38,38,42,42,42,46,46,50,50,74,78,78,78,89,92,94,100,101,101,101,114,114,114,114,128,128,128,128,140,140,144,144,144,,,,
Tampa-St. Petersburg-Clearwater,3194831,40,41,41,41,44,45,50,52,52,52,55,63,67,72,75,78,81,84,89,96,106,110,110,111,113,117,121,125,127,132,134,137,148,153,154,160,164,164,164,165,168
Toledo,641816,18,18,24,24,25,29,33,33,34,40,42,45,49,57,70,73,75,76,79,85,134,137,143,143,143,145,161,180,186,192,195,196,198,215,230,239,249,248,249,252,255
Tucson,1047279,29,29,29,56,56,58,65,68,70,74,76,76,76,76,80,80,81,81,81,81,105,116,118,131,133,134,134,136,144,152,155,157,157,157,158,167,174,174,173,172,173
Virginia Beach-Norfolk-Newport News,1768901,48,48,51,54,54,55,60,64,66,73,77,81,81,86,88,95,96,96,96,97,101,102,104,107,107,107,107,111,114,115,117,117,121,125,128,127,128,131,131,131,
Washington-Arlington-Alexandria,6280487,1,2,2,5,5,6,6,8,8,11,16,23,24,25,38,44,54,63,79,82,106,125,156,179,198,215,249,263,306,335,390,416,452,482,593,657,712,777,810,884,927
Worcester,947404,5,7,9,13,14,18,18,19,24,30,30,30,42,50,50,50,75,75,86,94,116,116,135,140,137,136,186,186,218,232,256,267,280,294,314,323,335,369,390,409,426
